id,name,state,county,range,elevation_ft,elevation_m,prominence_ft,lat,lon,gnis_feature_id,wikidata_qid,wikipedia_url,lists,photo_url,photo_license,photo_license_url,photo_author,photo_source_page,photo_attribution,coord_source,official_usgs_name,prominence_marginal,aka
ny-donaldson-mountain,Donaldson Mountain,New York,Franklin,,4140,1261.9,138,44.1539225,-74.2114717,948566,Q5295363,https://en.wikipedia.org/wiki/Donaldson_Mountain,adk-46ers,https://upload.wikimedia.org/wikipedia/commons/9/9d/Mt_Emmons_and_Mt_Donaldson_NY.jpg,Public domain,,petersent,https://commons.wikimedia.org/wiki/File:Mt_Emmons_and_Mt_Donaldson_NY.jpg,"petersent, Public domain, via Wikimedia Commons",USGS GNIS feature 948566,,,
nh-middle-tripyramid,Middle Tripyramid,New Hampshire,Grafton,,4140,1261.9,,43.9731659,-71.4427801,872833,Q8524074,https://en.wikipedia.org/wiki/Mount_Tripyramid_%28New_Hampshire%29,ne-67;nh-48,https://upload.wikimedia.org/wikipedia/commons/a/ad/North_and_Middle_Tripyramid_NH.jpg,Public domain,,petersent,https://commons.wikimedia.org/wiki/File:North_and_Middle_Tripyramid_NH.jpg,"petersent, Public domain, via Wikimedia Commons",USGS GNIS feature 872833,,,
ky-black-mountain,Black Mountain,Kentucky,Harlan,,4139.1,1261.6,,36.914253,-82.8937692,510753,Q880428,https://en.wikipedia.org/wiki/Black_Mountain_%28Kentucky%29,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/8/81/Kentucky_Side_of_Black_Mountain_%284535376460%29.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,iLoveMountains.org,https://commons.wikimedia.org/wiki/File:Kentucky_Side_of_Black_Mountain_(4535376460).jpg,"iLoveMountains.org, CC BY 2.0, via Wikimedia Commons",USGS GNIS feature 510753,,,
ny-seymour-mountain,Seymour Mountain,New York,Franklin,,4120,1255.8,1020,44.1579579,-74.1724651,964894,Q8525969,https://en.wikipedia.org/wiki/Seymour_Mountain,adk-46ers,https://upload.wikimedia.org/wikipedia/commons/1/18/Seymour_Mt_seen_from_Mt_Donaldson_NY.jpg,Public domain,,petersent,https://commons.wikimedia.org/wiki/File:Seymour_Mt_seen_from_Mt_Donaldson_NY.jpg,"petersent, Public domain, via Wikimedia Commons",USGS GNIS feature 964894,,,
me-saddleback-mountain,Saddleback Mountain,Maine,Franklin,,4120,1255.8,,44.9364008,-70.5046094,574668,Q7397755,https://en.wikipedia.org/wiki/Saddleback_Mountain_%28Rangeley%2C_Maine%29,ne-67,https://upload.wikimedia.org/wikipedia/commons/f/fc/Saddleback_Mountain_seen_From_Maine_State_Route_16.JPG,Public domain,,ThePessimus,https://commons.wikimedia.org/wiki/File:Saddleback_Mountain_seen_From_Maine_State_Route_16.JPG,"ThePessimus, Public domain, via Wikimedia Commons",USGS GNIS feature 574668,,,
ny-sawteeth,Sawteeth,New York,Essex,,4100,1249.7,490,44.1133871,-73.8506964,964537,Q7428687,https://en.wikipedia.org/wiki/Sawteeth_%28New_York%29,adk-46ers,https://upload.wikimedia.org/wikipedia/commons/2/2f/Ausable_Valley_-_Sawteeth_-_Pyramid_-_Gothics.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Mwanner,https://commons.wikimedia.org/wiki/File:Ausable_Valley_-_Sawteeth_-_Pyramid_-_Gothics.jpg,"Mwanner, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 964537,,,
nh-cannon-mountain,Cannon Mountain,New Hampshire,Grafton,,4100,1249.7,,44.156614,-71.6988025,873192,Q5032778,https://en.wikipedia.org/wiki/Cannon_Mountain_%28New_Hampshire%29,ne-67;nh-48,https://upload.wikimedia.org/wikipedia/commons/c/c8/CannonMountain-CliffFace.jpg,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,Mikespenard at English Wikipedia,https://commons.wikimedia.org/wiki/File:CannonMountain-CliffFace.jpg,"Mikespenard at English Wikipedia, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 873192,,,Cannon
ny-cascade-mountain,Cascade Mountain,New York,Essex,,4098,1249.1,1180,44.2186594,-73.860143,945952,Q5048152,https://en.wikipedia.org/wiki/Cascade_Mountain_%28New_York%29,adk-46ers,https://upload.wikimedia.org/wikipedia/commons/2/26/Cascade_vue_sur_big_slide.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Laurent Gélinas,https://commons.wikimedia.org/wiki/File:Cascade_vue_sur_big_slide.jpg,"Laurent Gélinas, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 945952,,,
me-mount-bigelow-avery-peak,Mount Bigelow (Avery Peak),Maine,Somerset,,4090,1246.6,,45.1466308,-70.2758495,572033,Q6919728,https://en.wikipedia.org/wiki/Mount_Bigelow_%28Maine%29,ne-67,https://upload.wikimedia.org/wikipedia/commons/5/53/Bigelow_Mountain_from_top_of_Sugarloaf_Mountain.JPG,Public domain,,ThePessimus,https://commons.wikimedia.org/wiki/File:Bigelow_Mountain_from_top_of_Sugarloaf_Mountain.JPG,"ThePessimus, Public domain, via Wikimedia Commons",USGS GNIS feature 572033,,,Mount Bigelow
vt-camel-s-hump,Camel's Hump,Vermont,Chittenden,,4083,1244.5,,44.3194911,-72.8863369,1456724,Q5025846,https://en.wikipedia.org/wiki/Camel%27s_Hump,ne-67,https://upload.wikimedia.org/wikipedia/commons/b/b2/CamelsHumpVT2012.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Thomsonmg2000,https://commons.wikimedia.org/wiki/File:CamelsHumpVT2012.jpg,"Thomsonmg2000, CC0, via Wikimedia Commons",USGS GNIS feature 1456724,,,
vt-mount-ellen,Mount Ellen,Vermont,Washington,,4083,1244.5,,44.16005,-72.9288358,1460843,Q3321816,https://en.wikipedia.org/wiki/Mount_Ellen_%28Vermont%29,ne-67,https://upload.wikimedia.org/wikipedia/commons/3/33/Mt_Ellen_Vermont_USA.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,dvs,https://commons.wikimedia.org/wiki/File:Mt_Ellen_Vermont_USA.jpg,"dvs, CC BY 2.0, via Wikimedia Commons",USGS GNIS feature 1460843,,,
nh-wildcat-d-mountain,Wildcat D Mountain,New Hampshire,Coos,,4070,1240.5,,44.2595144,-71.201848,872940,Q8001021,https://en.wikipedia.org/wiki/Wildcat_Mountain_%28New_Hampshire%29,ne-67;nh-48,https://upload.wikimedia.org/wikipedia/commons/0/03/WildcatA.jpg,Public domain,,Ken Gallager at en.wikipedia,https://commons.wikimedia.org/wiki/File:WildcatA.jpg,"Ken Gallager at en.wikipedia, Public domain, via Wikimedia Commons",USGS GNIS feature 872940,,,Wildcat D
ny-south-dix,South Dix,New York,Essex,,4060,1237.5,164,44.060054,-73.7743014,965737,Q7567063,https://en.wikipedia.org/wiki/South_Dix,adk-46ers,https://upload.wikimedia.org/wikipedia/commons/f/ff/South_Dix_%28Carson_Peak%29.jpeg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Dclemens1971,https://commons.wikimedia.org/wiki/File:South_Dix_(Carson_Peak).jpeg,"Dclemens1971, CC BY 4.0, via Wikimedia Commons",USGS GNIS feature 965737,,,
ny-porter-mountain,Porter Mountain,New York,Essex,,4059,1237.2,330,44.2123426,-73.8535176,960994,Q7231640,https://en.wikipedia.org/wiki/Porter_Mountain,adk-46ers,https://upload.wikimedia.org/wikipedia/commons/8/83/Porter_Mtn_from_Rooster_Comb.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Mwanner,https://commons.wikimedia.org/wiki/File:Porter_Mtn_from_Rooster_Comb.jpg,"Mwanner, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 960994,,,
ny-mount-colvin,Mount Colvin,New York,Essex,,4057,1236.6,750,44.0939424,-73.8345829,947211,Q6920213,https://en.wikipedia.org/wiki/Mount_Colvin,adk-46ers,https://upload.wikimedia.org/wikipedia/commons/2/29/Lower_Ausable_Lake_view_of_Mt_Colvin.jpg,Public domain,,petersent,https://commons.wikimedia.org/wiki/File:Lower_Ausable_Lake_view_of_Mt_Colvin.jpg,"petersent, Public domain, via Wikimedia Commons",USGS GNIS feature 947211,,,
nh-mount-hale,Mount Hale,New Hampshire,Grafton,,4054,1235.7,,44.2217224,-71.5120232,871992,Q6921032,https://en.wikipedia.org/wiki/Mount_Hale_%28New_Hampshire%29,ne-67;nh-48,https://upload.wikimedia.org/wikipedia/commons/8/8f/Mount_Hale_from_Twin_Mountain_NH.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Ken Gallager,https://commons.wikimedia.org/wiki/File:Mount_Hale_from_Twin_Mountain_NH.jpg,"Ken Gallager, CC BY-SA 4.0, via Wikimedia Commons",USGS GNIS feature 871992,,,Hale
nh-mount-jackson,Mount Jackson,New Hampshire,Coos,,4052,1235.0,,44.2032358,-71.3754007,872093,Q1647347,https://en.wikipedia.org/wiki/Mount_Jackson_%28New_Hampshire%29,ne-67;nh-48,https://upload.wikimedia.org/wikipedia/commons/3/39/Mtjacksonprofile.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Jeremy R. Clark,https://commons.wikimedia.org/wiki/File:Mtjacksonprofile.jpg,"Jeremy R. Clark, CC BY 3.0, via Wikimedia Commons",USGS GNIS feature 872093,,,Jackson
nh-mount-tom,Mount Tom,New Hampshire,Grafton,,4051,1234.7,,44.2105188,-71.4460606,872824,Q6924141,https://en.wikipedia.org/wiki/Mount_Tom_%28New_Hampshire%29,ne-67;nh-48,https://upload.wikimedia.org/wikipedia/commons/7/75/Mttomprofile.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,,https://commons.wikimedia.org/wiki/File:Mttomprofile.jpg,"Unknown author, CC BY 3.0, via Wikimedia Commons",USGS GNIS feature 872824,,,Tom
me-mount-abraham,Mount Abraham,Maine,Franklin,,4050,1234.4,,44.9728459,-70.3263079,561068,Q6919229,https://en.wikipedia.org/wiki/Mount_Abraham_%28Maine%29,ne-67,https://upload.wikimedia.org/wikipedia/commons/1/16/Mount_Abraham_from_top_of_Sugarloaf.JPG,Public domain,,ThePessimus,https://commons.wikimedia.org/wiki/File:Mount_Abraham_from_top_of_Sugarloaf.JPG,"ThePessimus, Public domain, via Wikimedia Commons",USGS GNIS feature 561068,,,
me-south-crocker-mountain,South Crocker Mountain,Maine,Franklin,,4050,1234.4,,45.0361808,-70.3760695,581982,Q7566924,https://en.wikipedia.org/wiki/South_Crocker_Mountain,ne-67,https://upload.wikimedia.org/wikipedia/commons/b/bb/South_Crocker_and_Crocker_Mts_Maine.jpg,Public domain,,petersent,https://commons.wikimedia.org/wiki/File:South_Crocker_and_Crocker_Mts_Maine.jpg,"petersent, Public domain, via Wikimedia Commons",USGS GNIS feature 581982,,,
nh-mount-moriah,Mount Moriah,New Hampshire,Coos,,4049,1234.1,,44.3406387,-71.1318489,872330,Q6922268,https://en.wikipedia.org/wiki/Mount_Moriah_%28New_Hampshire%29,ne-67;nh-48,https://upload.wikimedia.org/wikipedia/commons/d/d4/Mt._Moriah_from_Gorham.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,AlexiusHoratius,https://commons.wikimedia.org/wiki/File:Mt._Moriah_from_Gorham.JPG,"AlexiusHoratius, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 872330,,,Moriah
nh-mount-passaconaway,Mount Passaconaway,New Hampshire,Grafton,,4043,1232.3,,43.9547374,-71.3808824,872460,Q8523440,https://en.wikipedia.org/wiki/Mount_Passaconaway,ne-67;nh-48,https://upload.wikimedia.org/wikipedia/commons/1/1c/Mtpassaconawayprofile.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Jeremy R. Clark,https://commons.wikimedia.org/wiki/File:Mtpassaconawayprofile.jpg,"Jeremy R. Clark, CC BY 3.0, via Wikimedia Commons",USGS GNIS feature 872460,,,Passaconaway
me-saddleback-mountain-the-horn,Saddleback Mountain (the Horn),Maine,Franklin,,4041,1231.7,,44.9510745,-70.4874886,576826,Q7397746,https://en.wikipedia.org/wiki/Saddleback_Horn,ne-67,https://upload.wikimedia.org/wikipedia/commons/4/44/The_Horn_%28R%29_from_Saddleback_Mt_Maine.jpg,Public domain,,petersent,https://commons.wikimedia.org/wiki/File:The_Horn_(R)_from_Saddleback_Mt_Maine.jpg,"petersent, Public domain, via Wikimedia Commons",USGS GNIS feature 576826,,,Saddleback Mountain
ks-mount-sunflower,Mount Sunflower,Kansas,Wallace,,4041.0,1231.7,,39.0219757,-102.0372428,484933,Q1587215,https://en.wikipedia.org/wiki/Mount_Sunflower,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/7/7c/Mount_Sunflower_KS_Summit.jpg,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,N0YKG,https://commons.wikimedia.org/wiki/File:Mount_Sunflower_KS_Summit.jpg,"N0YKG, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 484933,,,
ny-mount-emmons,Mount Emmons,New York,Franklin,,4040,1231.4,102,44.1437006,-74.2141751,949645,Q6920641,https://en.wikipedia.org/wiki/Mount_Emmons_%28New_York%29,adk-46ers,https://upload.wikimedia.org/wikipedia/commons/f/f6/Seward_Mountains_as_seen_from_Mt_Seymour.jpg,Public domain,,petersent,https://commons.wikimedia.org/wiki/File:Seward_Mountains_as_seen_from_Mt_Seymour.jpg,"petersent, Public domain, via Wikimedia Commons",USGS GNIS feature 949645,,,
ny-hunter-mountain,Hunter Mountain,New York,Greene,,4040,1231.4,,42.1777231,-74.2303143,973354,Q5944482,https://en.wikipedia.org/wiki/Hunter_Mountain_%28New_York%29,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/e/e7/Hunter_Mountain_from_Black_Dome.jpg,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,The original uploader was Daniel Case at English Wikipedia.,https://commons.wikimedia.org/wiki/File:Hunter_Mountain_from_Black_Dome.jpg,"The original uploader was Daniel Case at English Wikipedia., CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 973354,,,
nh-owl-s-head,Owl's Head,New Hampshire,,,4025,1226.8,,44.14444444,-71.605,,Q7114830,https://en.wikipedia.org/wiki/Owl%27s_Head_%28Franconia%2C_New_Hampshire%29,ne-67;nh-48,https://upload.wikimedia.org/wikipedia/commons/e/ef/Owls_Head.jpg,Public domain,,Ken Gallager at English Wikipedia,https://commons.wikimedia.org/wiki/File:Owls_Head.jpg,"Ken Gallager at English Wikipedia, Public domain, via Wikimedia Commons",Wikipedia Owl's Head (Franconia),,,
nh-galehead-mountain,Galehead Mountain,New Hampshire,Grafton,,4024,1226.5,,44.1848105,-71.5733908,873045,Q4153212,https://en.wikipedia.org/wiki/Galehead_Mountain,ne-67;nh-48,https://upload.wikimedia.org/wikipedia/commons/6/66/Galehead_Mt_and_AMC_Galehead_Hut.jpg,Public domain,,petersent,https://commons.wikimedia.org/wiki/File:Galehead_Mt_and_AMC_Galehead_Hut.jpg,"petersent, Public domain, via Wikimedia Commons",USGS GNIS feature 873045,,,Galehead
ny-dial-mountain,Dial Mountain,New York,Essex,,4020,1225.3,164,44.10604,-73.7963136,948403,Q5270468,https://en.wikipedia.org/wiki/Dial_Mountain,adk-46ers,https://upload.wikimedia.org/wikipedia/commons/6/68/Dial_Mtn_from_Noonmark.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Mwanner,https://commons.wikimedia.org/wiki/File:Dial_Mtn_from_Noonmark.jpg,"Mwanner, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 948403,,,
nh-mount-whiteface,Mount Whiteface,New Hampshire,Grafton,,4020,1225.3,,43.9339506,-71.4059066,872920,Q6924572,https://en.wikipedia.org/wiki/Mount_Whiteface,ne-67;nh-48,https://upload.wikimedia.org/wikipedia/commons/b/be/Mtwhitefaceprofile.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,,https://commons.wikimedia.org/wiki/File:Mtwhitefaceprofile.jpg,"Unknown author, CC BY 3.0, via Wikimedia Commons",USGS GNIS feature 872920,,,Whiteface
ny-grace-peak,Grace Peak,New York,Essex,,4012,1222.9,319,44.065316,-73.7574637,949060,Q5328237,https://en.wikipedia.org/wiki/Grace_Peak,adk-46ers,,,,,,,USGS GNIS feature 949060,,,
me-mount-redington,Mount Redington,Maine,Franklin,,4010,1222.2,,45.0247988,-70.3887209,578873,Q6923167,https://en.wikipedia.org/wiki/Mount_Redington,ne-67,https://upload.wikimedia.org/wikipedia/commons/a/a9/Mast_on_Mt_Redington_DSCN0123.JPG,Public domain,,petersent,https://commons.wikimedia.org/wiki/File:Mast_on_Mt_Redington_DSCN0123.JPG,"petersent, Public domain, via Wikimedia Commons",USGS GNIS feature 578873,,,
me-spaulding-mountain,Spaulding Mountain,Maine,Franklin,,4010,1222.2,,45.0029912,-70.3334434,561033,Q7574132,https://en.wikipedia.org/wiki/Spaulding_Mountain,ne-67,,,,,,,USGS GNIS feature 561033,,,
nh-mount-waumbek,Mount Waumbek,New Hampshire,Coos,,4006,1221.0,,44.4328282,-71.4170236,870689,Q6924524,https://en.wikipedia.org/wiki/Mount_Waumbek,ne-67;nh-48,,,,,,,USGS GNIS feature 870689,,,Waumbek
vt-mount-abraham,Mount Abraham,Vermont,Addison,,4006,1221.0,,44.1204328,-72.9360992,1460513,Q6919231,https://en.wikipedia.org/wiki/Mount_Abraham_%28Vermont%29,ne-67,https://upload.wikimedia.org/wikipedia/commons/6/6a/LakeChamplainFromMountAbraham.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,User:Magicpiano,https://commons.wikimedia.org/wiki/File:LakeChamplainFromMountAbraham.jpg,"User:Magicpiano, CC BY-SA 4.0, via Wikimedia Commons",USGS GNIS feature 1460513,,,
nh-mount-isolation,Mount Isolation,New Hampshire,Coos,,4004,1220.4,,44.2147796,-71.3092406,872086,Q6921446,https://en.wikipedia.org/wiki/Mount_Isolation,ne-67;nh-48,,,,,,,USGS GNIS feature 872086,,,Isolation
nh-mount-tecumseh,Mount Tecumseh,New Hampshire,Grafton,,4003,1220.1,,43.9665408,-71.5566086,872778,Q6924064,https://en.wikipedia.org/wiki/Mount_Tecumseh,ne-67;nh-48,https://upload.wikimedia.org/wikipedia/commons/e/ea/Mttecumsehprofile.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Jeremy R. Clark,https://commons.wikimedia.org/wiki/File:Mttecumsehprofile.jpg,"Jeremy R. Clark, CC BY 3.0, via Wikimedia Commons",USGS GNIS feature 872778,,,Tecumseh
ny-black-dome,Black Dome,New York,Greene,,3980,1213.1,,42.2702134,-74.1229171,973342,Q4920677,https://en.wikipedia.org/wiki/Black_Dome_%28New_York%29,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/1/10/Eastern_side_of_Black_Dome.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,MTBradley,https://commons.wikimedia.org/wiki/File:Eastern_side_of_Black_Dome.jpg,"MTBradley, CC BY 3.0, via Wikimedia Commons",USGS GNIS feature 973342,,,
ny-blake-peak,Blake Peak,New York,Essex,,3960,1207.0,558,44.0813813,-73.8444543,944215,Q4924459,https://en.wikipedia.org/wiki/Blake_Peak,adk-46ers,,,,,,,USGS GNIS feature 944215,,,
ny-cliff-mountain,Cliff Mountain,New York,Essex,,3960,1207.0,466,44.1031102,-73.9751452,946865,Q5132708,https://en.wikipedia.org/wiki/Cliff_Mountain_%28New_York%29,adk-46ers,,,,,,,USGS GNIS feature 946865,,,
ny-thomas-cole-mountain,Thomas Cole Mountain,New York,Greene,,3940,1200.9,,42.2708085,-74.1363129,973362,Q7788531,https://en.wikipedia.org/wiki/Thomas_Cole_Mountain,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/a/a2/Spring_view_of_Thomas_Cole_Mountain.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Matthew T. Bradley,https://commons.wikimedia.org/wiki/File:Spring_view_of_Thomas_Cole_Mountain.jpg,"Matthew T. Bradley, CC BY 2.0, via Wikimedia Commons",USGS GNIS feature 973362,,,Thomas Cole
ny-blackhead-mountain,Blackhead Mountain,New York,Greene,,3940,1200.9,,42.2677532,-74.1048178,973343,Q4922981,https://en.wikipedia.org/wiki/Blackhead_%28New_York%29,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/c/c4/Blackhead_Mountain_from_Black_Dome.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Kevin Kenny from Niskayuna, NY, Schenectady. Cropped and color-corrected prior to upload by Daniel Case",https://commons.wikimedia.org/wiki/File:Blackhead_Mountain_from_Black_Dome.jpg,"Kevin Kenny from Niskayuna, NY, Schenectady. Cropped and color-corrected prior to upload by Daniel Case, CC BY-SA 2.0, via Wikimedia Commons",USGS GNIS feature 973343,,,Blackhead
ny-nye-mountain,Nye Mountain,New York,Essex,,3895,1187.2,130,44.1931062,-74.0240387,959076,Q7071055,https://en.wikipedia.org/wiki/Nye_Mountain,adk-46ers,https://upload.wikimedia.org/wikipedia/commons/e/e4/Nye_Mountain.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Dclemens1971,https://commons.wikimedia.org/wiki/File:Nye_Mountain.jpg,"Dclemens1971, CC BY 4.0, via Wikimedia Commons",USGS GNIS feature 959076,,,
ny-west-kill-mountain,West Kill Mountain,New York,Greene,,3880,1182.6,,42.1679935,-74.2896333,973363,Q7985627,https://en.wikipedia.org/wiki/West_Kill_Mountain,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/3/30/Blackhead_Range_from_Buck_Ridge_Lookout_in_autumn.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Daniel Case,https://commons.wikimedia.org/wiki/File:Blackhead_Range_from_Buck_Ridge_Lookout_in_autumn.jpg,"Daniel Case, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 973363,,,West Kill
ny-graham-mountain,Graham Mountain,New York,Ulster,,3868,1179.0,,42.0394488,-74.5492767,973350,Q5593091,https://en.wikipedia.org/wiki/Graham_Mountain_%28New_York%29,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/7/76/Graham_Mountain_from_Balsam_Lake_jeep_trail.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Daniel Case,https://commons.wikimedia.org/wiki/File:Graham_Mountain_from_Balsam_Lake_jeep_trail.jpg,"Daniel Case, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 973350,,,
ny-doubletop-mountain,Doubletop Mountain,New York,Ulster,,3860,1176.5,,42.0275913,-74.5282095,973348,Q5300164,https://en.wikipedia.org/wiki/Doubletop_Mountain_%28New_York%29,catskill-3500,,,,,,,USGS GNIS feature 973348,,,
ny-cornell-mountain,Cornell Mountain,New York,Ulster,,3860,1176.5,,42.0013696,-74.3566232,973346,Q5171544,https://en.wikipedia.org/wiki/Cornell_Mountain,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/2/2f/Summit_of_Cornell_Mountain%2C_Shandaken%2C_NY.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,TheTurducken. Edited slightly prior to upload by Daniel Case,"https://commons.wikimedia.org/wiki/File:Summit_of_Cornell_Mountain,_Shandaken,_NY.jpg","TheTurducken. Edited slightly prior to upload by Daniel Case, CC BY 2.0, via Wikimedia Commons",USGS GNIS feature 973346,,,
ny-table-mountain,Table Mountain,New York,Ulster,,3847,1172.6,,41.9584802,-74.4046379,973361,Q7673141,https://en.wikipedia.org/wiki/Table_Mountain_%28New_York%29,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/3/31/Table_Mountain_from_Curtis-Ormsbee_Trail.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Daniel Case,https://commons.wikimedia.org/wiki/File:Table_Mountain_from_Curtis-Ormsbee_Trail.jpg,"Daniel Case, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 973361,,,
ny-peekamoose-mountain,Peekamoose Mountain,New York,Ulster,,3843,1171.3,,41.9530683,-74.3980568,973358,Q7160173,https://en.wikipedia.org/wiki/Peekamoose_Mountain,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/f/fa/Peekamoose_Mountain_summit_rock.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Kevin Kenny from Niskayuna, NY, Schenectady. Cropped and color-corrected prior to upload by Daniel Case",https://commons.wikimedia.org/wiki/File:Peekamoose_Mountain_summit_rock.jpg,"Kevin Kenny from Niskayuna, NY, Schenectady. Cropped and color-corrected prior to upload by Daniel Case, CC BY-SA 2.0, via Wikimedia Commons",USGS GNIS feature 973358,,,
ny-plateau-mountain,Plateau Mountain,New York,Greene,,3840,1170.4,,42.1378671,-74.1743088,973359,Q7202220,https://en.wikipedia.org/wiki/Plateau_Mountain_%28New_York%29,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/2/2d/Plateau_Mountain_from_Hunter%2C_NY.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Daniel Case,"https://commons.wikimedia.org/wiki/File:Plateau_Mountain_from_Hunter,_NY.jpg","Daniel Case, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 973359,,,
ny-couchsachraga-peak,Couchsachraga Peak,New York,Essex,,3820,1164.3,250,44.0954451,-74.1600037,947539,Q5175966,https://en.wikipedia.org/wiki/Couchsachraga_Peak,adk-46ers,https://upload.wikimedia.org/wikipedia/commons/7/76/Couchsachraga_from_Goodnow.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Dclemens1971,https://commons.wikimedia.org/wiki/File:Couchsachraga_from_Goodnow.jpg,"Dclemens1971, CC BY 4.0, via Wikimedia Commons",USGS GNIS feature 947539,,,
ny-sugarloaf-mountain,Sugarloaf Mountain,New York,Greene,,3800,1158.2,,42.1312006,-74.1501414,966729,Q7635011,https://en.wikipedia.org/wiki/Sugarloaf_Mountain_%28Greene_County%2C_New_York%29,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/b/b6/Sugarloaf_Mountain_from_Twin.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Kevin Kenny from Niskayuna, NY, Schenectady. Cropped and color-corrected by Daniel Case prior to upload",https://commons.wikimedia.org/wiki/File:Sugarloaf_Mountain_from_Twin.jpg,"Kevin Kenny from Niskayuna, NY, Schenectady. Cropped and color-corrected by Daniel Case prior to upload, CC BY-SA 2.0, via Wikimedia Commons",USGS GNIS feature 966729,,,
ny-wittenberg-mountain,Wittenberg Mountain,New York,Ulster,,3780,1152.1,,42.0082594,-74.3474145,971528,Q8028568,https://en.wikipedia.org/wiki/Wittenberg_Mountain,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/d/d7/Wittenberg_Mountain_from_Cornell_in_late_fall.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,TheTurducken. Cropped and color-corrected prior to upload by Daniel Case,https://commons.wikimedia.org/wiki/File:Wittenberg_Mountain_from_Cornell_in_late_fall.jpg,"TheTurducken. Cropped and color-corrected prior to upload by Daniel Case, CC BY 2.0, via Wikimedia Commons",USGS GNIS feature 971528,,,
